675	2684
676	3454
677	3116
678	3279
679	2765
680	3351
681	2441
682	3231
683	3806
684	2868
685	3668
686	2578
687	2761
688	2667
689	2561
690	3226
691	2340
692	2633
693	2024
694	2569
695	3241
696	2920
697	2466
698	2809
699	2538
700	3319
701	2752
702	2822
703	2923
704	3219
705	2758
706	2855
707	3175
708	3219
709	3234
710	2141
711	2847
712	3310
713	3325
714	2977
715	3506
716	3379
717	2637
718	3227
719	2959
720	3739
721	3471
722	3519
723	3340
724	2827
725	2797
726	2577
727	2479
728	2794
729	2582
730	4430
731	2903
732	2934
733	2947
734	2970
735	3015
736	3771
737	2281
738	2204
739	2474
740	4137
741	2534
742	3508
743	2847
744	2977
745	3557
746	2937
747	2694
748	3510
749	3013
750	3540
751	3228
752	3218
753	2996
754	3189
755	3134
756	2551
757	3513
758	3638
759	3263
760	3342
761	3141
762	3091
763	2899
764	2589
765	2574
766	2974
767	3360
768	4132
769	3558
770	2897
771	3468
772	3529
773	2368
774	2866
775	3374
776	2954
777	3106
778	2751
779	2806
780	3168
781	3073
782	2811
783	3987
784	3091
785	3543
786	3582
787	2997
788	3013
789	3420
790	3375
791	2996
792	2898
793	3436
794	2379
795	3105
796	2903
797	3562
798	3440
799	3367
800	2829
801	3046
802	3459
803	3184
804	3197
805	2559
806	2868
807	3331
808	3335
809	2948
810	1815
811	3382
812	3445
813	2697
814	2729
815	3842
816	4079
817	2691
818	2999
819	3524
820	3081
821	2700
822	3551
823	3548
824	3211
825	2555
826	2658
827	3101
828	3137
829	3349
830	2751
831	2339
832	2881
833	2878
834	3038
835	3075
836	2425
837	2948
838	2896
839	2524
840	3337
841	3188
842	3261
843	2824
844	3361
845	2381
846	3230
847	2945
848	2733
849	3149
850	2571
851	3487
852	2965
853	2712
854	2976
855	3118
856	2983
857	3401
858	2905
859	3344
860	3312
861	2729
862	2635
863	3771
864	3245
865	2809
866	3186
867	3194
868	3006
869	3534
870	4288
871	2623
872	1994
873	3089
874	2365
875	2785
876	2342
877	3359
878	2668
879	3522
880	2698
881	3327
882	3175
883	2852
884	3045
885	3185
886	2973
887	3465
888	2891
889	2733
890	3454
891	3412
892	2927
893	3335
894	2438
895	3185
896	3906
897	2734
898	3326
899	2786
900	3538
901	3139
902	2191
903	3035
904	3194
905	3171
906	2601
907	3015
908	2773
909	3734
910	2668
911	2534
912	3857
913	2599
914	2967
915	2897
916	3147
917	3396
918	2637
919	2400
920	3751
921	2716
922	2709
923	3605
924	2898
925	2756
926	3134
927	2880
928	3294
929	2379
930	3205
931	2707
932	2858
933	2773
934	2735
935	3787
936	2770
937	3303
938	3314
939	2770
940	2897
941	4082
942	4216
943	3078
944	2811
945	2321
946	3179
947	2984
948	3410
949	2784
950	2797
951	2879
952	3098
953	2425
954	2439
955	3344
956	3116
957	3136
958	3694
959	3520
960	3071
961	2504
962	2352
963	3124
964	3071
965	2722
966	2996
967	2618
968	2773
969	2648
970	3687
971	3178
972	4533
973	3272
974	2957
975	3157
976	3035
977	2162
978	3351
979	3479
980	3179
981	3153
982	3301
983	2531
984	3079
985	2824
986	2822
987	3103
988	2947
989	3460
990	2990
991	3315
992	2126
993	3716
994	2446
995	2604
996	4032
997	2532
998	3551
999	3219
1000	2811
1001	2681
1002	2557
1003	3403
1004	3051
1005	3080
1006	3034
1007	3218
1008	3269
1009	2716
1010	2882
1011	3329
1012	3323
1013	4641
1014	2962
1015	3059
1016	2922
1017	2967
1018	3267
1019	2073
1020	2623
1021	3283
1022	2677
1023	3575
1024	3010
1025	2738
1026	2746
1027	3411
1028	2588
1029	3240
1030	2899
1031	3199
1032	3146
1033	2262
1034	4426
1035	3154
1036	2610
1037	3042
1038	2812
1039	3661
1040	2798
1041	2972
1042	2777
1043	2076
1044	2611
1045	2950
1046	3030
1047	3342
1048	3937
1049	2877
1050	2469
1051	3064
1052	3381
1053	3293
1054	3371
1055	3073
1056	3034
1057	3099
1058	2754
1059	3435
1060	3098
1061	3518
1062	3303
1063	3311
1064	4181
1065	3823
1066	2207
1067	2947
1068	2333
1069	3579
1070	3239
1071	3050
1072	3610
1073	3910
1074	3081
1075	2659
1076	2282
1077	2915
1078	4125
1079	2279
1080	3193
1081	3749
1082	3244
1083	2257
1084	2824
1085	2384
1086	3334
1087	3323
1088	2834
1089	3707
1090	2603
1091	3573
1092	3652
1093	3782
1094	3969
1095	2768
1096	2723
1097	2212
1098	2904
1099	2604
1100	2677
1101	2834
1102	3151
1103	2713
1104	3352
1105	3185
1106	3029
1107	2891
1108	3236
1109	3199
1110	2495
1111	2980
1112	3223
1113	2742
1114	2603
1115	2800
1116	3917
1117	3048
1118	3514
1119	2794
1120	2247
1121	2662
1122	2667
1123	2737
1124	2885
1125	3017
1126	3523
1127	3856
1128	3005
1129	3244
1130	3494
1131	2535
1132	3107
1133	3004
1134	2465
1135	3016
1136	3234
1137	3246
1138	3753
1139	3516
1140	3439
1141	3022
1142	3281
1143	3057
1144	3544
1145	2376
1146	3011
1147	3662
1148	2635
1149	2933
1150	3572
1151	2883
1152	3447
1153	4076
1154	2567
1155	3729
1156	2157
1157	2966
1158	4344
1159	2774
1160	3504
1161	4062
1162	3328
1163	3696
1164	2693
1165	2940
1166	2570
1167	3651
1168	3193
1169	3457
1170	2791
1171	2890
1172	3712
1173	2897
1174	2889
1175	2306
1176	3069
1177	3379
1178	3379
1179	4189
1180	2970
1181	3393
1182	3047
1183	3199
1184	2693
1185	3602
1186	3083
1187	2931
1188	2353
1189	2737
1190	3594
1191	2376
1192	3565
1193	3001
1194	3013
1195	3767
1196	2851
1197	2838
1198	3256
1199	3248
1200	3020
1201	2644
1202	2644
1203	2413
1204	2992
1205	3516
1206	2554
1207	2541
1208	3817
1209	3139
1210	3446
1211	2478
1212	2875
1213	3698
1214	2544
1215	2711
1216	3598
1217	2619
1218	2548
1219	2705
1220	2393
1221	2973
1222	3053
1223	2857
1224	3231
1225	2777
1226	3374
1227	2586
1228	3464
1229	2709
1230	3534
1231	2504
1232	3163
1233	2675
1234	2749
1235	3031
1236	3314
1237	2848
1238	4135
1239	4204
1240	2345
1241	3929
1242	3024
1243	2845
1244	3484
1245	2632
1246	2452
1247	3497
1248	2315
1249	2990
1250	3093
1251	3435
1252	2269
1253	3233
1254	3306
1255	2936
1256	3463
1257	3130
1258	3051
1259	2923
1260	3186
1261	3459
1262	3927
1263	3755
1264	3081
1265	2632
1266	3419
1267	3071
1268	2610
1269	3603
1270	3179
1271	3894
1272	2887
1273	3485
1274	2848
1275	2696
1276	3110
1277	2580
1278	3203
1279	3646
1280	2893
1281	2925
1282	2488
1283	2351
1284	2797
1285	3057
1286	3484
1287	2913
1288	3206
1289	3187
1290	3238
1291	2907
1292	2467
1293	4001
1294	4285
1295	2243
1296	3178
1297	3355
1298	3149
1299	3373
1300	3140
1301	4580
1302	2948
1303	2949
1304	3197
1305	3385
1306	3786
1307	2444
1308	2779
1309	2105
1310	3102
1311	3084
1312	3125
1313	3322
1314	3518
1315	3297
1316	3188
1317	2752
1318	1920
1319	3927
1320	2790
1321	3101
1322	3540
1323	3104
1324	2606
1325	3551
1326	2707
1327	2706
1328	2451
1329	2732
1330	2809
1331	3487
1332	3150
1333	3074
1334	2389
1335	3025
1336	3051
1337	2757
1338	4075
1339	2189
1340	3884
1341	3212
1342	3086
1343	3162
1344	3093
1345	1893
1346	3113
1347	2940
1348	3866
1349	3351
1350	3248
1351	3474
1352	3030
1353	3505
1354	3626
1355	3407
1356	3111
1357	3189
1358	3856
1359	3000
1360	2959
1361	3370
1362	3221
1363	3729
1364	2972
1365	3238
1366	2757
1367	2365
1368	3641
1369	2323
1370	2292
1371	3440
1372	3074
1373	3101
1374	3316
1375	3783
1376	2738
1377	3303
1378	2975
1379	3606
1380	3191
1381	2904
1382	4155
1383	2943
1384	2393
1385	3134
1386	2725
1387	2842
1388	2761
1389	3027
1390	2864
1391	3045
1392	3737
1393	2702
1394	2537
1395	3169
1396	2880
1397	3854
1398	3025
1399	2592
1400	3777
1401	2709
1402	3520
1403	2851
1404	3546
1405	2984
1406	2719
1407	2741
1408	3490
1409	3317
1410	2954
1411	3299
1412	3218
1413	2927
1414	3013
1415	3361
1416	4014
1417	4163
1418	3048
1419	2642
1420	2894
1421	2856
1422	2297
1423	3641
1424	2181
1425	2973
1426	3295
1427	3702
1428	3415
1429	3552
1430	2649
1431	2620
1432	3979
1433	3226
1434	3171
1435	2914
1436	3827
1437	4009
1438	3257
1439	3549
1440	2850
1441	3049
1442	3203
1443	2866
1444	3334
1445	3947
1446	3186
1447	2669
1448	2836
1449	3594
1450	3522
1451	2972
1452	2981
1453	2571
1454	2372
1455	2738
1456	3393
1457	3027
1458	3773
1459	3228
1460	3149
1461	4010
1462	3157
1463	2474
1464	2567
1465	2790
1466	3562
1467	2656
1468	3291
1469	3066
1470	3100
1471	3521
1472	2598
1473	3529
1474	2831
1475	3038
1476	2782
1477	2769
1478	3565
1479	3646
1480	2191
1481	2894
1482	2930
1483	3376
1484	3569
1485	2400
1486	3899
1487	4305
1488	3432
1489	2952
1490	2663
1491	3658
1492	3162
1493	3122
1494	3414
1495	3229
1496	2736
1497	3132
1498	3218
1499	3388
1500	2581
1501	1828
1502	3383
1503	3277
1504	3085
1505	2850
1506	3887
1507	2725
1508	2538
1509	2800
1510	2637
1511	3552
1512	3211
1513	3345
1514	2886
1515	2774
1516	3575
1517	2558
1518	2710
1519	3804
1520	2490
1521	2784
1522	2818
1523	3748
1524	3456
1525	2627
1526	3200
1527	3490
1528	3181
1529	2931
1530	3173
1531	3500
1532	2694
1533	2902
1534	3481
1535	3394
1536	3987
1537	2829
1538	3443
1539	3160
1540	2815
1541	2264
1542	3336
1543	3519
1544	3118
1545	2464
1546	3189
1547	2331
1548	3157
1549	4201
1550	3472
1551	3377
1552	3017
1553	3342
1554	2784
1555	2639
1556	3239
1557	2627
1558	2669
1559	3329
1560	2942
1561	2600
1562	3177
1563	3037
1564	2856
1565	2739
1566	2675
1567	2536
1568	2364
1569	2659
1570	3112
1571	3558
1572	3439
1573	2970
1574	2524
1575	3409
1576	2612
1577	3100
1578	2815
1579	2808
1580	3727
1581	3398
1582	3100
1583	2907
1584	3006
1585	3406
1586	3243
1587	4127
1588	3129
1589	2703
1590	2988
1591	3123
1592	3167
1593	3598
1594	3717
1595	2782
1596	2199
1597	3136
1598	3106
1599	3398
1600	3218
1601	3136
1602	2297
1603	2970
1604	3079
1605	2921
1606	2612
1607	2822
1608	2837
1609	2770
1610	3637
1611	3040
1612	2818
1613	3093
1614	2999
1615	3490
1616	3657
1617	3712
1618	2465
1619	3173
1620	3420
1621	3080
1622	3179
1623	3105
1624	3080
1625	2486
1626	2193
1627	2932
1628	2951
1629	3781
1630	2233
1631	2605
1632	3436
1633	2708
1634	3167
1635	2583
1636	2888
1637	3109
1638	3640
1639	3574
1640	3001
1641	3773
1642	3308
1643	2700
1644	2025
1645	2883
1646	2614
1647	2866
1648	2629
1649	3316
1650	2973
1651	3480
1652	2835
1653	2793
1654	3362
1655	3380
1656	2658
1657	3649
1658	2426
1659	2828
1660	3107
1661	2877
1662	3283
1663	2552
1664	2485
1665	2837
1666	3219
1667	2462
1668	2586
1669	3528
1670	2404
1671	2112
1672	2555
1673	3474
1674	3075
1675	2359
1676	3266
1677	2592
1678	3019
1679	2784
1680	3339
1681	3612
1682	3070
1683	3479
1684	3351
1685	2634
1686	2698
1687	2756
1688	3437
1689	3003
1690	2928
1691	4722
1692	3053
1693	2747
1694	2627
1695	3079
1696	2928
1697	3534
1698	2952
1699	3076
1700	2923
1701	2880
1702	2828
1703	2759
1704	3027
1705	3452
1706	2196
1707	3169
1708	2523
1709	3715
1710	3161
1711	2356
1712	3144
1713	2346
1714	4333
1715	3098
1716	3349
1717	3233
1718	2731
1719	2551
1720	3129
1721	2675
1722	2937
1723	3327
1724	2707
1725	2815
1726	2941
1727	2733
1728	3307
1729	3169
1730	3332
1731	2922
1732	2433
1733	3518
1734	3409
1735	2285
1736	2786
1737	3141
1738	4271
1739	2690
1740	2135
1741	3576
1742	3366
1743	3269
1744	3123
1745	3773
1746	2352
1747	2808
1748	3083
1749	3608
1750	2900
1751	3419
1752	2319
1753	3133
1754	3241
1755	2836
1756	2216
1757	2493
1758	2522
1759	2854
1760	3063
1761	2599
1762	3242
1763	3825
1764	3151
1765	3224
1766	3167
1767	3536
1768	2958
1769	2826
1770	3026
1771	3173
1772	3121
1773	2745
1774	2890
1775	2120
1776	2829
1777	2923
1778	3766
1779	3108
1780	3274
1781	3461
1782	3062
1783	3539
1784	2120
1785	2867
1786	3252
1787	3110
1788	2782
1789	2868
1790	3282
1791	2785
1792	3144
1793	3756
1794	2773
1795	2368
1796	3632
1797	2747
1798	4275
1799	3026
1800	2783
1801	3152
1802	3851
1803	2529
1804	3885
1805	3583
1806	3136
1807	3283
1808	3571
1809	2872
1810	2588
1811	2329
1812	4149
1813	3320
1814	2884
1815	3156
1816	2799
1817	3335
1818	1935
1819	3376
1820	3288
1821	2599
1822	3024
1823	2160
1824	2668
1825	2826
1826	3912
1827	2831
1828	3332
1829	2884
1830	2597
1831	2985
1832	3649
1833	3376
1834	3283
1835	2827
1836	3458
1837	3197
1838	3212
1839	3682
1840	3887
1841	3185
1842	2790
1843	3297
1844	2811
1845	2660
1846	3152
1847	3653
1848	2679
1849	2890
1850	2805
1851	2949
1852	2642
1853	3414
1854	2456
1855	3551
1856	3045
1857	2978
1858	3220
1859	2485
1860	2321
1861	3219
1862	2526
1863	3109
1864	3424
1865	2863
1866	3692
1867	2796
1868	2039
1869	3298
1870	2860
1871	4107
1872	2622
1873	3127
1874	3604
1875	2372
1876	3081
1877	2697
1878	3906
1879	2526
1880	2628
1881	3274
1882	2522
1883	3203
1884	3073
1885	3322
1886	3261
1887	3264
1888	3228
1889	3213
1890	3446
1891	2915
1892	2756
1893	3207
1894	2317
1895	3128
1896	2769
1897	3107
1898	2678
1899	3387
1900	2115
1901	2956
1902	2737
1903	4133
1904	3006
1905	2442
1906	3445
1907	3306
1908	3484
1909	2653
1910	2627
1911	3212
1912	2695
1913	2971
1914	2917
1915	3014
1916	2750
1917	2802
1918	2205
1919	2533
1920	3059
1921	3441
1922	2711
1923	3316
1924	3196
1925	2945
1926	3671
1927	2994
1928	2487
1929	3679
1930	2350
1931	3286
1932	2565
1933	4095
1934	3090
1935	3019
1936	2616
1937	3548
1938	3295
1939	2244
1940	2538
1941	3108
1942	3709
1943	3309
1944	2965
1945	2705
1946	3133
1947	2993
1948	2070
1949	2931
1950	2926
1951	3425
1952	3982
1953	2568
1954	3139
1955	2970
1956	2458
1957	2571
1958	3193
1959	3096
1960	3049
1961	3191
1962	2556
1963	2747
1964	3555
1965	2642
1966	3454
1967	3532
1968	2850
1969	2933
1970	3345
1971	2929
1972	2848
1973	2730
1974	3104
1975	2781
1976	2702
1977	3057
1978	2571
1979	3293
1980	2957
1981	2786
1982	2821
1983	3624
1984	3342
1985	2922
1986	2792
1987	2438
1988	2537
1989	2900
1990	1888
1991	2328
1992	2910
1993	2898
1994	3204
1995	3548
1996	2741
1997	3399
1998	3112
1999	3477
2000	3579
2001	3031
2002	2914
2003	3390
2004	2950
2005	2974
2006	3063
2007	3680
2008	2971
2009	2388
2010	2336
2011	3715
2012	3365
2013	2663
2014	2793
2015	2162
2016	4329
2017	3298
2018	3301
2019	3105
2020	3208
2021	3209
2022	3941
2023	3488
2024	3162
2025	3187
2026	2363
2027	3182
2028	3534
2029	3002
2030	2829
2031	3163
2032	3014
2033	2897
2034	3380
2035	2893
2036	3905
2037	4101
2038	3074
2039	2997
2040	2708
2041	2884
2042	2510
2043	2664
2044	3450
2045	2811
2046	3472
2047	3457
2048	2658
2049	3306
2050	2065
2051	3468
2052	2761
2053	3381
2054	3301
2055	3644
2056	3167
2057	3355
2058	2882
2059	3337
2060	4994
2061	3378
2062	3176
2063	3169
2064	3115
2065	3176
2066	3461
2067	3789
2068	2656
2069	2906
2070	3302
2071	3311
2072	2732
2073	3429
2074	2998
2075	3062
2076	1941
2077	1984
2078	2698
2079	1999
2080	2712
2081	2917
2082	3825
2083	2280
2084	2714
2085	2812
2086	3864
2087	3338
2088	3447
2089	3091
2090	3423
2091	3162
2092	3349
2093	2976
2094	2805
2095	3134
2096	2887
2097	3192
2098	3078
2099	2648
2100	3020
2101	3406
2102	3238
2103	2995
2104	3184
2105	2719
2106	2648
2107	3498
2108	3555
2109	3070
2110	2879
2111	3100
2112	2961
2113	3167
2114	3703
2115	2492
2116	3074
2117	2656
2118	3192
2119	3607
2120	3257
2121	3033
2122	3322
2123	3288
2124	2823
2125	2510
2126	3465
2127	2057
2128	2957
2129	3009
2130	2690
2131	2504
2132	3503
2133	3458
2134	3397
2135	3834
2136	3037
2137	2929
2138	4047
2139	3219
2140	2663
2141	2770
2142	2452
2143	2590
2144	3012
2145	2292
2146	3253
2147	3655
2148	3284
2149	2475
2150	3261
2151	2959
2152	3518
2153	3301
2154	2993
2155	2321
2156	2829
2157	2737
2158	2796
2159	3048
2160	3986
2161	3579
2162	2681
2163	3224
2164	2945
2165	3323
2166	3311
2167	2734
2168	2865
2169	3515
2170	3032
2171	2845
2172	3826
2173	2889
2174	2147
2175	3425
2176	2259
2177	3120
2178	2607
2179	2660
2180	3329
2181	3142
2182	2867
2183	2613
2184	2898
2185	3670
2186	2644
2187	3312
2188	2810
2189	2516
2190	3321
2191	2479
2192	2647
2193	3156
2194	1797
2195	3482
2196	3068
2197	3416
2198	3336
2199	3018
2200	3004
2201	3006
2202	3395
2203	2783
2204	3216
2205	3042
2206	3230
2207	3229
2208	2655
2209	2816
2210	3103
2211	2476
2212	3767
2213	2937
2214	3521
2215	2960
2216	3001
2217	4135
2218	1937
2219	2795
2220	3016
2221	3453
2222	3265
2223	2225
2224	2843
2225	3147
2226	3265
2227	2256
2228	2533
2229	4312
2230	3578
2231	3777
2232	3248
2233	3891
2234	2890
2235	2751
2236	3006
2237	3614
2238	2704
2239	3831
2240	2504
2241	2793
2242	3421
2243	2555
2244	2999
2245	3069
2246	3139
2247	2913
2248	3693
2249	2569
2250	2962
2251	2968
2252	2456
2253	3162
2254	3483
2255	2946
2256	3372
2257	2807
2258	4190
2259	2596
2260	2990
2261	2433
2262	3162
2263	3345
2264	2686
2265	3276
2266	3414
2267	3254
2268	3856
2269	2894
2270	3082
2271	3085
2272	2660
2273	2216
2274	3414
2275	2760
2276	4541
2277	3244
2278	2562
2279	3589
2280	3329
2281	3147
2282	3066
2283	3392
2284	2565
2285	2764
2286	3226
2287	2577
2288	2643
2289	3383
2290	2997
2291	2726
2292	3173
2293	3264
2294	3796
2295	3064
2296	2903
2297	3072
2298	3227
2299	3531
2300	3125
2301	3347
2302	2763
2303	2716
2304	3500
2305	2487
2306	3176
2307	2984
2308	3387
2309	3367
2310	2780
2311	2756
2312	2522
2313	3156
2314	3436
2315	2657
2316	2822
2317	3715
2318	3081
2319	3953
2320	2678
2321	2603
2322	3204
2323	3826
2324	3830
2325	3514
2326	3494
2327	3261
2328	4184
2329	2832
2330	3250
2331	2963
2332	2250
2333	2062
2334	2593
2335	3011
2336	3292
2337	2668
2338	1927
2339	3677
2340	3093
2341	2560
2342	2370
2343	3386
2344	2773
2345	2801
2346	3010
2347	3085
2348	3830
2349	3491
2350	3740
2351	3114
2352	3214
2353	2563
2354	3112
2355	3547
2356	3526
2357	2143
2358	2328
2359	2499
2360	3221
2361	2779
2362	3119
2363	3045
2364	3714
2365	2813
2366	2271
2367	3464
2368	3589
2369	3290
2370	1991
2371	3257
2372	2699
2373	3156
2374	2910
2375	3337
2376	2906
2377	2787
2378	2989
2379	3429
2380	3420
2381	3005
2382	1907
2383	2655
2384	3131
2385	3794
2386	2508
2387	3068
2388	2765
2389	2718
2390	3024
2391	3770
2392	2859
2393	2792
2394	3969
2395	3553
2396	3200
2397	2816
2398	2330
2399	3020
2400	3659
2401	3815
2402	3006
2403	3724
2404	3311
2405	3718
2406	3073
2407	3753
2408	2715
2409	3407
2410	3107
2411	3401
2412	3710
2413	3303
2414	2452
2415	2865
2416	2643
2417	3295
2418	2817
2419	2936
2420	3653
2421	2285
2422	2545
2423	2891
2424	2843
2425	2930
2426	3333
2427	2371
2428	3516
2429	3111
2430	3404
2431	2722
2432	2961
2433	2534
2434	2394
2435	2688
2436	2210
2437	2338
2438	2935
2439	2240
2440	2885
2441	3430
2442	3594
2443	3940
2444	2967
2445	3755
2446	3137
2447	3341
2448	3489
2449	2980
2450	3282
2451	3455
2452	3990
2453	4140
2454	2424
2455	2790
2456	2380
2457	3680
2458	3134
2459	2635
2460	2616
2461	3315
2462	2261
2463	2760
2464	3298
2465	3033
2466	3281
2467	3439
2468	2679
2469	3165
2470	2946
2471	3423
2472	2404
2473	1897
2474	3778
2475	3263
2476	2763
2477	3475
2478	2849
2479	2520
2480	2460
2481	3018
2482	2710
2483	2524
2484	3653
2485	3631
2486	3540
2487	3405
2488	4023
2489	3664
2490	3018
2491	2991
2492	3538
2493	2448
2494	3033
2495	3414
2496	2470
2497	3172
2498	3501
2499	3079
